,promo_on_not_on_promotion_7,promo_on_not_on_promotion_6,promo_on_not_on_promotion_5,promo_on_not_on_promotion_4,promo_on_not_on_promotion_3,promo_on_not_on_promotion_2,promo_on_not_on_promotion_1,promo_on_not_on_promotion_0,promo_on_Save_7,promo_on_Save_6,promo_on_Save_5,promo_on_Save_4,promo_on_Save_3,promo_on_Save_2,promo_on_Save_1,promo_on_Save_0,promo_on_Pts_7,promo_on_Pts_6,promo_on_Pts_5,promo_on_Pts_4,promo_on_Pts_3,promo_on_Pts_2,promo_on_Pts_1,promo_on_Pts_0,promo_on_PWP_7,promo_on_PWP_6,promo_on_PWP_5,promo_on_PWP_4,promo_on_PWP_3,promo_on_PWP_2,promo_on_PWP_1,promo_on_PWP_0,promo_on_Multi Buy_7,promo_on_Multi Buy_6,promo_on_Multi Buy_5,promo_on_Multi Buy_4,promo_on_Multi Buy_3,promo_on_Multi Buy_2,promo_on_Multi Buy_1,promo_on_Multi Buy_0,promo_on_Bogshp_7,promo_on_Bogshp_6,promo_on_Bogshp_5,promo_on_Bogshp_4,promo_on_Bogshp_3,promo_on_Bogshp_2,promo_on_Bogshp_1,promo_on_Bogshp_0,promo_on_3 for 2_7,promo_on_3 for 2_6,promo_on_3 for 2_5,promo_on_3 for 2_4,promo_on_3 for 2_3,promo_on_3 for 2_2,promo_on_3 for 2_1,promo_on_3 for 2_0,promo_on_2 For_7,promo_on_2 For_6,promo_on_2 For_5,promo_on_2 For_4,promo_on_2 For_3,promo_on_2 For_2,promo_on_2 For_1,promo_on_2 For_0,promo_on_1 NOT FOR USE: expanded promo as not week aligned_7,promo_on_1 NOT FOR USE: expanded promo as not week aligned_6,promo_on_1 NOT FOR USE: expanded promo as not week aligned_5,promo_on_1 NOT FOR USE: expanded promo as not week aligned_4,promo_on_1 NOT FOR USE: expanded promo as not week aligned_3,promo_on_1 NOT FOR USE: expanded promo as not week aligned_2,promo_on_1 NOT FOR USE: expanded promo as not week aligned_1,promo_on_1 NOT FOR USE: expanded promo as not week aligned_0,promo_on_0 NOT FOR USE: multiple promos_7,promo_on_0 NOT FOR USE: multiple promos_6,promo_on_0 NOT FOR USE: multiple promos_5,promo_on_0 NOT FOR USE: multiple promos_4,promo_on_0 NOT FOR USE: multiple promos_3,promo_on_0 NOT FOR USE: multiple promos_2,promo_on_0 NOT FOR USE: multiple promos_1,promo_on_0 NOT FOR USE: multiple promos_0,period_len_7,period_len_6,period_len_5,period_len_4,period_len_3,period_len_2,period_len_1,period_len_0,p_sdayct_7,p_sdayct_6,p_sdayct_5,p_sdayct_4,p_sdayct_3,p_sdayct_2,p_sdayct_1,p_sdayct_0,prev_p_sales_units_7,prev_p_sales_units_6,prev_p_sales_units_5,prev_p_sales_units_4,prev_p_sales_units_3,prev_p_sales_units_2,prev_p_sales_units_1,prev_p_sales_units_0,p_olmp_7,p_olmp_6,p_olmp_5,p_olmp_4,p_olmp_3,p_olmp_2,p_olmp_1,p_olmp_0,p_lmp_7,p_lmp_6,p_lmp_5,p_lmp_4,p_lmp_3,p_lmp_2,p_lmp_1,p_lmp_0,w_olmp_7,w_olmp_6,w_olmp_5,w_olmp_4,w_olmp_3,w_olmp_2,w_olmp_1,w_olmp_0,w_lmp_7,w_lmp_6,w_lmp_5,w_lmp_4,w_lmp_3,w_lmp_2,w_lmp_1,w_lmp_0,sdayct_7,sdayct_6,sdayct_5,sdayct_4,sdayct_3,sdayct_2,sdayct_1,sdayct_0,prev_sales_units_7,prev_sales_units_6,prev_sales_units_5,prev_sales_units_4,prev_sales_units_3,prev_sales_units_2,prev_sales_units_1,prev_sales_units_0
162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,7.607142857142857,78438.5,5345.892857142857,534182.0,35192.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,7.607142857142857,78438.5,5345.892857142857,536543.0,36779.0,1.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,7.607142857142857,78438.5,5345.892857142857,577697.0,41548.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.607142857142857,79336.07142857143,5515.392857142857,537989.0,37312.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.785714285714286,79336.07142857143,5515.392857142857,552833.0,37442.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.785714285714286,79336.07142857143,5515.392857142857,550045.0,37720.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.785714285714286,79336.07142857143,5515.392857142857,580543.0,41957.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,6.785714285714286,78741.85714285714,6069.285714285715,544290.0,40701.0,0.0,47.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.5,71864.07142857143,4910.392857142857,509309.0,34876.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.5,71864.07142857143,4910.392857142857,453350.0,31235.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.5,71864.07142857143,4910.392857142857,540115.0,36805.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,3.5,76267.53571428571,5156.392857142857,513625.0,34201.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,8.107142857142858,76267.53571428571,5156.392857142857,562288.0,37592.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,8.107142857142858,76267.53571428571,5156.392857142857,504037.0,34947.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,8.107142857142858,76267.53571428571,5156.392857142857,555541.0,37639.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,8.107142857142858,76190.85714285714,4721.214285714285,541321.0,34057.0,0.0,66.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,6.142857142857143,71204.71428571429,2004.142857142857,476835.0,13252.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,6.142857142857143,76712.26190476191,2109.8333333333335,512648.0,13226.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,6.904761904761905,76712.26190476191,2109.8333333333335,547364.0,15053.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,6.904761904761905,76712.26190476191,2109.8333333333335,568122.0,15534.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,6.904761904761905,76712.26190476191,2109.8333333333335,588434.0,16138.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,6.904761904761905,76712.26190476191,2109.8333333333335,598192.0,16528.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,6.904761904761905,76712.26190476191,2109.8333333333335,407155.0,12134.0,2.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,6.904761904761905,69582.64285714286,1993.2142857142858,501414.0,13896.0,1.0,37.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,50.07142857142857,71204.71428571429,2004.142857142857,476835.0,13252.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,50.07142857142857,76712.26190476191,2109.8333333333335,512648.0,13226.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,60.5,76712.26190476191,2109.8333333333335,547364.0,15053.0,1.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,60.5,76712.26190476191,2109.8333333333335,568122.0,15534.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,60.5,76712.26190476191,2109.8333333333335,588434.0,16138.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,60.5,76712.26190476191,2109.8333333333335,598192.0,16528.0,1.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.09523809523809523,60.5,76712.26190476191,2109.8333333333335,407155.0,12134.0,2.0,561.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,60.5,69582.64285714286,1993.2142857142858,501414.0,13896.0,1.0,347.0
166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,77.5,80014.58928571429,2333.6428571428573,553041.0,16333.0,0.0,558.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,77.5,80014.58928571429,2333.6428571428573,556849.0,16473.0,1.0,530.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,77.5,80014.58928571429,2333.6428571428573,601710.0,17535.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,77.5,82172.39285714286,2679.0714285714284,557863.0,17438.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,67.92857142857143,82172.39285714286,2679.0714285714284,571547.0,18728.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,67.92857142857143,82172.39285714286,2679.0714285714284,568932.0,18833.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,67.92857142857143,82172.39285714286,2679.0714285714284,602485.0,20015.0,0.0,463.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,67.92857142857143,82331.96428571429,2479.1785714285716,568631.0,16360.0,0.0,442.0
167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.242857142857143,56150.54285714286,21555.542857142857,397082.0,147103.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.242857142857143,56150.54285714286,21555.542857142857,349857.0,134728.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.242857142857143,56150.54285714286,21555.542857142857,420561.0,156359.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,4.242857142857143,59068.892857142855,22355.035714285714,396446.0,151380.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.142857142857143,59068.892857142855,22355.035714285714,434948.0,164932.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.142857142857143,59068.892857142855,22355.035714285714,390908.0,148076.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,5.142857142857143,59068.892857142855,22355.035714285714,431627.0,161553.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,5.142857142857143,59847.107142857145,22501.125,418551.0,156827.0,0.0,35.0
168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,14.964285714285714,73240.25,15811.892857142857,515319.0,110266.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,14.964285714285714,73240.25,15811.892857142857,512852.0,109683.0,0.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,14.964285714285714,73240.25,15811.892857142857,477032.0,101663.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,14.964285714285714,68026.75,14193.92857142857,527119.0,112543.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,21.571428571428573,68026.75,14193.92857142857,475511.0,99221.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,21.571428571428573,68026.75,14193.92857142857,464297.0,96754.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,21.571428571428573,68026.75,14193.92857142857,437822.0,88912.0,0.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.02197802197802198,21.571428571428573,65106.0989010989,13794.0,484569.0,110210.0,0.0,152.0
169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,22.392857142857142,70518.10714285714,14333.357142857143,491873.0,98402.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,22.392857142857142,70518.10714285714,14333.357142857143,488939.0,98826.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,22.392857142857142,70518.10714285714,14333.357142857143,515267.0,107233.0,0.0,149.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,22.392857142857142,69309.46428571429,15501.67857142857,477203.0,107788.0,0.0,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,26.428571428571427,69309.46428571429,15501.67857142857,480023.0,106562.0,1.0,203.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,26.428571428571427,69309.46428571429,15501.67857142857,486717.0,108159.0,0.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,26.428571428571427,69309.46428571429,15501.67857142857,496722.0,111538.0,0.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,26.428571428571427,73240.25,15811.892857142857,545524.0,121121.0,1.0,191.0
170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,18.464285714285715,67189.92857142857,14234.0,494954.0,104926.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,18.464285714285715,67189.92857142857,14234.0,443887.0,95097.0,3.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,18.464285714285715,67189.92857142857,14234.0,491005.0,102175.0,0.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,18.464285714285715,66743.07142857143,14169.0,474765.0,100613.0,0.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,21.678571428571427,66743.07142857143,14169.0,457274.0,97178.0,0.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,21.678571428571427,66743.07142857143,14169.0,492449.0,104926.0,0.0,164.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,21.678571428571427,66743.07142857143,14169.0,444318.0,94015.0,1.0,171.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,21.678571428571427,69093.10714285714,14691.285714285714,482253.0,101769.0,0.0,124.0
171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.1071428571428572,62286.857142857145,22564.60714285714,433718.0,156557.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.1071428571428572,62286.857142857145,22564.60714285714,432064.0,155701.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,1.1071428571428572,62286.857142857145,22564.60714285714,456053.0,166447.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.1071428571428572,60922.0,23889.14285714286,419304.0,165687.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.3214285714285714,60922.0,23889.14285714286,420997.0,165588.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.3214285714285714,60922.0,23889.14285714286,426517.0,168359.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,1.3214285714285714,60922.0,23889.14285714286,438998.0,169262.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,1.3214285714285714,65207.857142857145,23844.285714285714,482197.0,184448.0,1.0,9.0
172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.4428571428571428,56150.54285714286,21555.542857142857,397082.0,147103.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.4428571428571428,56150.54285714286,21555.542857142857,349857.0,134728.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.4428571428571428,56150.54285714286,21555.542857142857,420561.0,156359.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.4428571428571428,59068.892857142855,22355.035714285714,396446.0,151380.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.5,59068.892857142855,22355.035714285714,434948.0,164932.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.5,59068.892857142855,22355.035714285714,390908.0,148076.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.14285714285714285,1.5,59068.892857142855,22355.035714285714,431627.0,161553.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,1.5,59847.107142857145,22501.125,418551.0,156827.0,0.0,7.0
173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.892857142857143,74501.75,7718.928571428572,521439.0,53293.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.892857142857143,74501.75,7718.928571428572,508644.0,52407.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,2.892857142857143,74501.75,7718.928571428572,476123.0,50611.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.892857142857143,72233.35714285714,7724.571428571428,538324.0,56455.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.5714285714285716,72233.35714285714,7724.571428571428,519035.0,54173.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.5714285714285716,72233.35714285714,7724.571428571428,480262.0,52017.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.5714285714285716,72233.35714285714,7724.571428571428,484913.0,53643.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.5714285714285716,65672.35714285714,7536.5,465986.0,54062.0,0.0,18.0
174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.142857142857143,76259.14285714286,8592.32142857143,530975.0,59300.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.142857142857143,76259.14285714286,8592.32142857143,528110.0,59655.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,6.142857142857143,76259.14285714286,8592.32142857143,559311.0,63189.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,6.142857142857143,76185.89285714286,8625.25,524759.0,60232.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,5.321428571428571,76185.89285714286,8625.25,526722.0,59863.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,5.321428571428571,76185.89285714286,8625.25,534600.0,60276.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,5.321428571428571,76185.89285714286,8625.25,547124.0,61136.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,5.321428571428571,80556.92857142857,8495.214285714286,604071.0,62574.0,1.0,30.0
175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,4.785714285714286,74501.75,7718.928571428572,521439.0,53293.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,4.785714285714286,74501.75,7718.928571428572,508644.0,52407.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,4.785714285714286,74501.75,7718.928571428572,476123.0,50611.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.785714285714286,72233.35714285714,7724.571428571428,538324.0,56455.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.428571428571429,72233.35714285714,7724.571428571428,519035.0,54173.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.428571428571429,72233.35714285714,7724.571428571428,480262.0,52017.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.428571428571429,72233.35714285714,7724.571428571428,484913.0,53643.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.428571428571429,65672.35714285714,7536.5,465986.0,54062.0,0.0,62.0
176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.214285714285714,76259.14285714286,8592.32142857143,530975.0,59300.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.214285714285714,76259.14285714286,8592.32142857143,528110.0,59655.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,7.214285714285714,76259.14285714286,8592.32142857143,559311.0,63189.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,7.214285714285714,76185.89285714286,8625.25,524759.0,60232.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,10.285714285714286,76185.89285714286,8625.25,526722.0,59863.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,10.285714285714286,76185.89285714286,8625.25,534600.0,60276.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.03571428571428571,10.285714285714286,76185.89285714286,8625.25,547124.0,61136.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07142857142857142,10.285714285714286,80556.92857142857,8495.214285714286,604071.0,62574.0,1.0,73.0
177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,4.571428571428571,81684.76785714286,663.4642857142857,565378.0,3996.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,4.571428571428571,81684.76785714286,663.4642857142857,569070.0,4252.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.03571428571428571,4.571428571428571,81684.76785714286,663.4642857142857,614457.0,4788.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,4.571428571428571,83897.96428571429,953.5,568892.0,6409.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,5.357142857142857,83897.96428571429,953.5,583752.0,6523.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,5.357142857142857,83897.96428571429,953.5,581159.0,6606.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,5.357142857142857,83897.96428571429,953.5,615340.0,7160.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.05357142857142857,5.357142857142857,86245.66071428571,685.9821428571429,580487.0,4504.0,0.0,36.0
